book,vote,vote_title,programme_code,programme_title,prog_level,section,row_type,econ_code,econ_title,baseline_estimates_2025_2026,estimates_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-program-based-1011-2151,1072,State Department for Economic Planning,1072,State Department for Economic Planning,vote,capital,econ,2200000,Use of Goods and Services,100000000,200000000,20000000,20000000,349,yes
fy-2026-27-program-based-1011-2151,1072,State Department for Economic Planning,1072,State Department for Economic Planning,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,62104963082,62320900000,65516600000,65326600000,349,yes
fy-2026-27-program-based-1011-2151,1072,State Department for Economic Planning,1072,State Department for Economic Planning,vote,capital,econ,3100000,Non Financial Assets,6000000,6000000,6000000,0,349,yes
fy-2026-27-program-based-1011-2151,1072,State Department for Economic Planning,1072,State Department for Economic Planning,vote,current,current_total,,Current Expenditure,4432772754,3941586715,4803253267,5098553267,349,yes
fy-2026-27-program-based-1011-2151,1072,State Department for Economic Planning,1072,State Department for Economic Planning,vote,capital,capital_total,,Capital Expenditure,62210963082,62526900000,65542600000,65346600000,349,yes
fy-2026-27-program-based-1011-2151,1072,State Department for Economic Planning,1072,State Department for Economic Planning,vote,total,total,,Total Expenditure,66643735836,66468486715,70345853267,70445153267,349,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,current,econ,2100000,Compensation to Employees,429245798,818400000,843000000,868200000,366,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,current,econ,2200000,Use of Goods and Services,255125449,520478055,695058000,763405900,366,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,current,econ,2600000,Current Transfers to Govt. Agencies,3170934998,1505071000,1616900000,1725000000,366,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,current,econ,3100000,Non Financial Assets,17800000,90032000,56042000,60594100,366,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,capital,econ,2200000,Use of Goods and Services,486000000,352700000,552700000,552700000,366,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,250000000,1225000000,382600000,509800000,366,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,current,current_total,,Current Expenditure,3873106245,2933981055,3211000000,3417200000,366,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,capital,capital_total,,Capital Expenditure,736000000,1577700000,935300000,1062500000,366,yes
fy-2026-27-program-based-1011-2151,1073,State Department for Public Investments and Assets Management,1073,State Department for Public Investments and Assets Management,vote,total,total,,Total Expenditure,4609106245,4511681055,4146300000,4479700000,366,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,current,econ,2100000,Compensation to Employees,10710810687,4483825000,4577965000,4674925000,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,current,econ,2200000,Use of Goods and Services,935522865,785180953,892143153,910746591,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,current,econ,2600000,Current Transfers to Govt. Agencies,81682458400,103262476404,118889355000,124419265000,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,current,econ,2700000,Social Benefits,101000000,0,0,0,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,current,econ,3100000,Non Financial Assets,61312226,49239983,63146847,61453409,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,capital,econ,2200000,Use of Goods and Services,4627000000,2580000000,3060000000,2710000000,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,25626673817,19567100000,21565450000,19871300000,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,capital,econ,3100000,Non Financial Assets,3400000000,2245105635,2903000000,2200000000,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,current,current_total,,Current Expenditure,93491104178,108580722340,124422610000,130066390000,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,capital,capital_total,,Capital Expenditure,33653673817,24392205635,27528450000,24781300000,398,yes
fy-2026-27-program-based-1011-2151,1082,State Department for Medical Services,1082,State Department for Medical Services,vote,total,total,,Total Expenditure,127144777995,132972927975,151951060000,154847690000,398,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,current,econ,2100000,Compensation to Employees,11746788218,11250430000,11156730000,11216460000,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,current,econ,2200000,Use of Goods and Services,1532106878,1152191391,1193624658,1265303219,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,current,econ,2600000,Current Transfers to Govt. Agencies,20211366854,20971603102,20844690000,22874880000,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,current,econ,3100000,Non Financial Assets,32292175,19450740,28845342,28176781,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,capital,econ,2200000,Use of Goods and Services,20000000,50100000,293000000,286000000,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,4182022823,9060380908,12617630000,13712980000,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,capital,econ,3100000,Non Financial Assets,0,60810000,100000000,300000000,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,current,current_total,,Current Expenditure,33522554125,33393675233,33223890000,35384820000,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,capital,capital_total,,Capital Expenditure,4202022823,9171290908,13010630000,14298980000,421,yes
fy-2026-27-program-based-1011-2151,1083,State Department for Public Health and Professional Standards,1083,State Department for Public Health and Professional Standards,vote,total,total,,Total Expenditure,37724576948,42564966141,46234520000,49683800000,421,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,current,econ,2100000,Compensation to Employees,1239007135,1318000000,1354000000,1392000000,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,current,econ,2200000,Use of Goods and Services,523951981,483340941,519916981,660291981,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,current,econ,2600000,Current Transfers to Govt. Agencies,69839269200,55954460000,56022540000,56444540000,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,current,econ,3100000,Non Financial Assets,26083019,46154219,27083019,29708019,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,capital,econ,2200000,Use of Goods and Services,709771085,370000000,510000000,510000000,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,180394643937,175223610078,195617960000,217703460000,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,capital,econ,3100000,Non Financial Assets,1640688226,1266500000,1803500000,1899000000,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,current,current_total,,Current Expenditure,71628311335,57801955160,57923540000,58526540000,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,capital,capital_total,,Capital Expenditure,182745103248,176860110078,197931460000,220112460000,455,yes
fy-2026-27-program-based-1011-2151,1091,State Department for Roads,1091,State Department for Roads,vote,total,total,,Total Expenditure,254373414583,234662065238,255855000000,278639000000,455,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,current,econ,2100000,Compensation to Employees,182180308,207000000,213000000,219000000,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,current,econ,2200000,Use of Goods and Services,297023633,263424791,295992082,411461894,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,current,econ,2600000,Current Transfers to Govt. Agencies,6318098000,6551470000,7102000000,7585000000,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,current,econ,3100000,Non Financial Assets,35932065,4409348,11007918,39538106,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,capital,econ,2200000,Use of Goods and Services,138214747,372850426,420850426,104968073,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,60686055481,56064361970,60646959836,63210959836,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,capital,econ,3100000,Non Financial Assets,375804506,437787604,242189738,110072091,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,current,current_total,,Current Expenditure,6833234006,7026304139,7622000000,8255000000,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,capital,capital_total,,Capital Expenditure,61200074734,56875000000,61310000000,63426000000,470,yes
fy-2026-27-program-based-1011-2151,1092,State Department for Transport,1092,State Department for Transport,vote,total,total,,Total Expenditure,68033308740,63901304139,68932000000,71681000000,470,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,current,econ,2100000,Compensation to Employees,145085738,170000000,175000000,180000000,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,current,econ,2200000,Use of Goods and Services,186234397,200462291,262946863,401320295,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,current,econ,2600000,Current Transfers to Govt. Agencies,3293019260,4619820000,5158000000,5514000000,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,current,econ,3100000,Non Financial Assets,4528566,5739374,7053137,12679705,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,capital,econ,2200000,Use of Goods and Services,0,30000000,0,0,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,2224602460,1251000000,385000000,186000000,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,capital,econ,3100000,Non Financial Assets,400000000,570000000,59000000,79000000,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,current,current_total,,Current Expenditure,3628867961,4996021665,5603000000,6108000000,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,capital,capital_total,,Capital Expenditure,2624602460,1851000000,444000000,265000000,483,yes
fy-2026-27-program-based-1011-2151,1093,State Department for Shipping and Maritime Affairs,1093,State Department for Shipping and Maritime Affairs,vote,total,total,,Total Expenditure,6253470421,6847021665,6047000000,6373000000,483,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,current,econ,2100000,Compensation to Employees,2653559713,2709000000,2931000000,3019000000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,current,econ,2200000,Use of Goods and Services,2193154064,525789978,606920000,729680000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,current,econ,2600000,Current Transfers to Govt. Agencies,2000000000,2257000000,2359000000,2465000000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,current,econ,3100000,Non Financial Assets,79386809,29109867,40080000,61320000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,capital,econ,2200000,Use of Goods and Services,7305379259,7058545550,8186000000,7405000000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,15547500000,18176406411,13105500000,18500000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,capital,econ,3100000,Non Financial Assets,118133672218,107512500000,355347500000,324484500000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,current,current_total,,Current Expenditure,6926100586,5520899845,5937000000,6275000000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,capital,capital_total,,Capital Expenditure,140986551477,132747451961,376639000000,331908000000,497,yes
fy-2026-27-program-based-1011-2151,1094,State Department for Housing & Urban Development,1094,State Department for Housing & Urban Development,vote,total,total,,Total Expenditure,147912652063,138268351806,382576000000,338183000000,497,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,current,econ,2100000,Compensation to Employees,1009274667,1161471360,1194700787,1229974803,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,current,econ,2200000,Use of Goods and Services,288456582,255752235,328178000,417460000,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,current,econ,2600000,Current Transfers to Govt. Agencies,2733200000,2151590000,2410000000,2623000000,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,current,econ,3100000,Non Financial Assets,14200000,5640000,7822000,63540000,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,capital,econ,2200000,Use of Goods and Services,5000000,402000000,226040000,288700000,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,499000000,575000000,165870000,50000000,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,capital,econ,3100000,Non Financial Assets,309000000,727000000,1227090000,1510300000,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,current,current_total,,Current Expenditure,4045131249,3574453595,3940700787,4333974803,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,capital,capital_total,,Capital Expenditure,813000000,1704000000,1619000000,1849000000,511,yes
fy-2026-27-program-based-1011-2151,1095,State Department for Public Works,1095,State Department for Public Works,vote,total,total,,Total Expenditure,4858131249,5278453595,5559700787,6182974803,511,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,current,econ,2100000,Compensation to Employees,72097466,105000000,108400000,110808000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,current,econ,2200000,Use of Goods and Services,130859183,221661138,216174990,355200000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,current,econ,2600000,Current Transfers to Govt. Agencies,14100000000,12921000000,13210000000,13457000000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,current,econ,3100000,Non Financial Assets,56483400,33560000,20825010,25800000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,capital,econ,2200000,Use of Goods and Services,22080328,61600000,64000000,112000000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,625204920,483994444,432000000,447000000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,capital,econ,3100000,Non Financial Assets,5520082,85400000,16000000,28000000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,current,current_total,,Current Expenditure,14359440049,13281221138,13555400000,13948808000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,capital,capital_total,,Capital Expenditure,652805330,630994444,512000000,587000000,522,yes
fy-2026-27-program-based-1011-2151,1097,State Department for Aviation and Aerospace Development,1097,State Department for Aviation and Aerospace Development,vote,total,total,,Total Expenditure,15012245379,13912215582,14067400000,14535808000,522,yes
fy-2026-27-program-based-1011-2151,1104,State Department for Irrigation,1104,State Department for Irrigation,vote,current,econ,2100000,Compensation to Employees,282079503,295000000,276000000,285000000,535,yes
fy-2026-27-program-based-1011-2151,1104,State Department for Irrigation,1104,State Department for Irrigation,vote,current,econ,2200000,Use of Goods and Services,75630450,111614800,150906840,157772000,535,yes
fy-2026-27-program-based-1011-2151,1104,State Department for Irrigation,1104,State Department for Irrigation,vote,current,econ,2600000,Current Transfers to Govt. Agencies,768013460,566000000,603000000,631000000,535,yes
fy-2026-27-program-based-1011-2151,1104,State Department for Irrigation,1104,State Department for Irrigation,vote,current,econ,3100000,Non Financial Assets,4950560,15062400,9093160,12228000,535,yes
fy-2026-27-program-based-1011-2151,1104,State Department for Irrigation,1104,State Department for Irrigation,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,10934571601,8288361083,8978000000,10692000000,535,yes
fy-2026-27-program-based-1011-2151,1104,State Department for Irrigation,1104,State Department for Irrigation,vote,current,current_total,,Current Expenditure,1130673973,987677200,1039000000,1086000000,535,yes
fy-2026-27-program-based-1011-2151,1104,State Department for Irrigation,1104,State Department for Irrigation,vote,capital,capital_total,,Capital Expenditure,10934571601,8288361083,8978000000,10692000000,535,yes
fy-2026-27-program-based-1011-2151,1104,State Department for Irrigation,1104,State Department for Irrigation,vote,total,total,,Total Expenditure,12065245574,9276038283,10017000000,11778000000,535,yes
fy-2026-27-program-based-1011-2151,1109,State Department for Water & Sanitation,1109,State Department for Water & Sanitation,vote,current,econ,2100000,Compensation to Employees,540079860,554289927,560289927,575289927,560,yes
fy-2026-27-program-based-1011-2151,1109,State Department for Water & Sanitation,1109,State Department for Water & Sanitation,vote,current,econ,2200000,Use of Goods and Services,105060385,130079027,149003900,155817400,560,yes
fy-2026-27-program-based-1011-2151,1109,State Department for Water & Sanitation,1109,State Department for Water & Sanitation,vote,current,econ,2600000,Current Transfers to Govt. Agencies,7847600000,7837094793,8006000000,8553000000,560,yes
fy-2026-27-program-based-1011-2151,1109,State Department for Water & Sanitation,1109,State Department for Water & Sanitation,vote,current,econ,3100000,Non Financial Assets,3302700,3161700,3996100,4182600,560,yes
fy-2026-27-program-based-1011-2151,1109,State Department for Water & Sanitation,1109,State Department for Water & Sanitation,vote,capital,econ,2200000,Use of Goods and Services,40000000,0,0,0,560,yes
fy-2026-27-program-based-1011-2151,1109,State Department for Water & Sanitation,1109,State Department for Water & Sanitation,vote,capital,econ,2600000,Capital Transfers to Govt. Agencies,48786575232,47955645997,59117000000,88271000000,560,yes
fy-2026-27-program-based-1011-2151,1109,State Department for Water & Sanitation,1109,State Department for Water & Sanitation,vote,capital,econ,3100000,Non Financial Assets,711000000,0,0,0,560,yes
