book,vote,vote_title,row_type,head_code,head_title,approved_estimates_2025_2026,gross_expenditure_2026_2027,appropriations_in_aid_2026_2027,net_expenditure_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031000600,Finance Management Services,69276233,111188972,0,111188972,127577553,89031979,302,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031000700,Voter Education,728724974,1831107045,0,1831107045,431841818,52188358,302,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031000800,Voter Registration,2569203801,3200931636,0,3200931636,255379064,186378721,302,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031000900,Risk and Compliance,44572933,86280971,0,86280971,76758354,54847869,302,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031001000,Legal and Public Affairs,3095196705,568035679,0,568035679,891578730,246441895,302,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031001100,Political Parties Liaison Office 1114,20883226,34417637,0,34417637,36397394,37149184,302,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031001200,Regional Election Coordination Services,1840870001,1972367892,0,1972367892,2011859279,2099791563,303,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031001300,Delimitation of Boundaries,46543515,110109772,0,110109772,151182689,200917210,303,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,head,2031001400,Supply Chain Management Services,83594309,163779133,0,163779133,144534016,75013531,303,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2031,Independent Electoral and Boundaries Commission,vote_total,,TOTAL FOR VOTE,12980293313,24903340000,0,24903340000,20259650000,4909620000,303,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2061,Commission on Revenue Allocation,head,2061000300,General Administration and Planning,487935704,471027708,0,471027708,519800000,537200000,314,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2061,Commission on Revenue Allocation,vote_total,,TOTAL FOR VOTE,487935704,471027708,0,471027708,519800000,537200000,314,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000100,Administration,919944418,1055401856,10000000,1045401856,1016844581,1041614046,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000200,Board Management Services,58412034,79515692,0,79515692,83451016,90604340,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000300,Establishment and Management Consultancy Services,64675230,71234824,0,71234824,71893690,84877369,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000400,Human Resource Management,206559296,161565472,0,161565472,141140590,144272146,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000500,Human Resource Development,2094441159,2197183764,14000000,2183183764,2204833270,2210686215,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000600,Compliance and Quality Assurance,93622006,110427952,0,110427952,101670219,104254168,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000700,Ethics Governance and National Values,74890860,48478440,0,48478440,45218928,47447541,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000800,Performance & Productivity Management,39269892,85976172,0,85976172,69717804,70039811,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071000900,Court Litigation and Regulations 1130,13897816,25220828,0,25220828,26634652,27609351,318,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,head,2071001000,Administration of County Appeals,7150000,20044000,0,20044000,3995250,4195013,319,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2071,Public Service Commission,vote_total,,TOTAL FOR VOTE,3572862711,3855049000,24000000,3831049000,3765400000,3825600000,319,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2081,Salaries and Remuneration Commission,head,2081000100,Headquarters Administration Services,869463435,914395492,0,914395492,823200000,857000000,331,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2081,Salaries and Remuneration Commission,vote_total,,TOTAL FOR VOTE,869463435,914395492,0,914395492,823200000,857000000,331,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2091,Teachers Service Commission,head,2091000100,Headquarters and Administrative Services,8063762154,8684395036,571039724,8113355312,8863772918,9046453460,334,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2091,Teachers Service Commission,head,2091000200,Teacher Resource Management,400629797560,411695615058,100955058,411594660000,429410219077,446253155324,334,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2091,Teachers Service Commission,head,2091000300,Governance and Teaching Standards,764174337,1271446010,69140372,1202305638,1604463159,1638526370,334,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2091,Teachers Service Commission,head,2091000400,Finance Management and Procurement Services,1060255,14181846,14181846,0,14181846,14181846,334,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2091,Teachers Service Commission,head,2091000500,Board Management Services,7575000,13375000,13375000,0,13375000,13375000,334,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2091,Teachers Service Commission,head,2091000600,Field Administrative Services,91713070,231308000,231308000,0,231308000,231308000,334,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2091,Teachers Service Commission,vote_total,,TOTAL FOR VOTE,409558082376,421910320950,1000000000,420910320950,440137320000,457197000000,334,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2101,National Police Service Commission,head,2101000100,Headquarters Administrative Services,1455398649,1578511626,0,1578511626,1613140000,1673980000,342,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2101,National Police Service Commission,vote_total,,TOTAL FOR VOTE,1455398649,1578511626,0,1578511626,1613140000,1673980000,342,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2111,Auditor General,head,2111000400,Headquarters and Administrative Services,7952032880,9526300000,422000000,9104300000,9928800000,10612600000,346,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2111,Auditor General,vote_total,,TOTAL FOR VOTE,7952032880,9526300000,422000000,9104300000,9928800000,10612600000,346,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2121,Controller of Budget,head,2121000100,Administration Support Services,541620747,512605957,2000000,510605957,548707308,565453406,348,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2121,Controller of Budget,head,2121000200,Research and Planning,120607473,129215586,0,129215586,132726779,138495764,348,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2121,Controller of Budget,head,2121000300,Budget Review and Analysis,89568985,120397032,0,120397032,125651224,130287307,348,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2121,Controller of Budget,head,2121000400,County Services,194296549,173208668,0,173208668,182643594,191092428,348,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2121,Controller of Budget,vote_total,,TOTAL FOR VOTE,946093754,935427243,2000000,933427243,989728905,1025328905,348,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2131,Commission on Administrative Justice,head,2131000100,Headquarters Administrative Services,666212573,724567402,0,724567402,765800000,793300000,353,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2131,Commission on Administrative Justice,vote_total,,TOTAL FOR VOTE,666212573,724567402,0,724567402,765800000,793300000,353,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2141,National Gender and Equality Commission,head,2141000100,Headquarters Administrative Services,560367804,667738000,0,667738000,693050000,721000000,356,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2141,National Gender and Equality Commission,vote_total,,TOTAL FOR VOTE,560367804,667738000,0,667738000,693050000,721000000,356,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2151,Independent Policing Oversight Authority,head,2151000100,Headquarters,1405881096,1456610040,0,1456610040,1496870000,1559330000,360,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,2151,Independent Policing Oversight Authority,vote_total,,TOTAL FOR VOTE,1405881096,1456610040,0,1456610040,1496870000,1559330000,360,yes
