book,vote,head_code,head_title,project_code,project_title,row_type,item_code,item_title,approved_estimates_2025_2026,estimates_2026_2027,grants_aia_2026_2027,grants_revenue_2026_2027,loans_aia_2026_2027,loans_revenue_2026_2027,page,verified
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109835,Lawina Primary,gross,,Gross,15000000,0,0,0,0,0,255,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109835,Lawina Primary,net,,Net,15000000,0,0,0,0,0,255,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109836,Makutano Community Borehole,gross,,Gross,15000000,0,0,0,0,0,255,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109836,Makutano Community Borehole,net,,Net,15000000,0,0,0,0,0,255,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109837,Michatha Secondary,gross,,Gross,15000000,0,0,0,0,0,255,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109837,Michatha Secondary,net,,Net,15000000,0,0,0,0,0,255,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109838,Michinda Comprehensive and Community Borehole,gross,,Gross,15000000,0,0,0,0,0,255,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109838,Michinda Comprehensive and Community Borehole,net,,Net,15000000,0,0,0,0,0,255,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109839,Molo Moto,gross,,Gross,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109839,Molo Moto,net,,Net,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109840,Mona ECD,gross,,Gross,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109840,Mona ECD,net,,Net,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109841,Murindat Primary School,gross,,Gross,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109841,Murindat Primary School,net,,Net,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109842,Mutarakwa Taragonik,gross,,Gross,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109842,Mutarakwa Taragonik,net,,Net,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109843,Ndunyu Njeru school,gross,,Gross,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109843,Ndunyu Njeru school,net,,Net,15000000,0,0,0,0,0,256,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109844,Oleoturat Sec School Narok,gross,,Gross,10000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109844,Oleoturat Sec School Narok,net,,Net,10000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109845,St. Marys Mixed Primary School,gross,,Gross,15000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109845,St. Marys Mixed Primary School,net,,Net,15000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109846,Strobag Primary School,gross,,Gross,5000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109846,Strobag Primary School,net,,Net,5000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109847,Teachers Primary,gross,,Gross,15000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109847,Teachers Primary,net,,Net,15000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109848,Thuluma Community Meru,gross,,Gross,15000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109848,Thuluma Community Meru,net,,Net,15000000,0,0,0,0,0,257,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109849,Timoo Primary and Community Borehole,gross,,Gross,15000000,0,0,0,0,0,258,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109849,Timoo Primary and Community Borehole,net,,Net,15000000,0,0,0,0,0,258,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109850,Turi Farmers Area,gross,,Gross,15000000,0,0,0,0,0,258,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109850,Turi Farmers Area,net,,Net,15000000,0,0,0,0,0,258,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109851,Turumeti Secondary School Narok,gross,,Gross,15000000,0,0,0,0,0,258,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109800,National Water Storage and Harvesting Authority Projects.,1109109851,Turumeti Secondary School Narok,net,,Net,15000000,0,0,0,0,0,258,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109900,Ithanga Water Supply.,1109109901,Ithanga Water Supply,gross,,Gross,147000000,0,0,0,0,0,259,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109900,Ithanga Water Supply.,1109109901,Ithanga Water Supply,appropriations_in_aid,,Appropriations In Aid,10000000,0,0,0,0,0,259,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109109900,Ithanga Water Supply.,1109109901,Ithanga Water Supply,net,,Net,137000000,0,0,0,0,0,259,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110000,West Karachuonyo Water Supply.,1109110001,West Karachuonyo Water Supply,gross,,Gross,230000000,35000000,0,0,0,0,259,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110000,West Karachuonyo Water Supply.,1109110001,West Karachuonyo Water Supply,net,,Net,230000000,35000000,0,0,0,0,259,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110422,Borehole at Ombasa Primary School,gross,,Gross,10000000,0,0,0,0,0,259,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110422,Borehole at Ombasa Primary School,net,,Net,10000000,0,0,0,0,0,259,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110423,Kapkoros Water Pan Project,gross,,Gross,16000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110423,Kapkoros Water Pan Project,net,,Net,16000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110425,Borehole at St. Mathew Group of Schools,gross,,Gross,16000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110425,Borehole at St. Mathew Group of Schools,net,,Net,16000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110426,Chebiemit Dam,gross,,Gross,25000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110426,Chebiemit Dam,net,,Net,25000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110427,Kipchawat Primary School Borehole,gross,,Gross,10000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110427,Kipchawat Primary School Borehole,net,,Net,10000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110428,Chebokokwa Primary School Borehole,gross,,Gross,10000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110428,Chebokokwa Primary School Borehole,net,,Net,10000000,0,0,0,0,0,260,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110429,Lamaon Primary School Borehole,gross,,Gross,10000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110429,Lamaon Primary School Borehole,net,,Net,10000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110430,Chemwabul Dam,gross,,Gross,25000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110430,Chemwabul Dam,net,,Net,25000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110431,Rehabilitation of Biliq Water Pan,gross,,Gross,15000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110431,Rehabilitation of Biliq Water Pan,net,,Net,15000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110432,Lensayu Waterpan in Korondile,gross,,Gross,15000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110432,Lensayu Waterpan in Korondile,net,,Net,15000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110433,Eedweyn Borehole,gross,,Gross,15000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110433,Eedweyn Borehole,net,,Net,15000000,0,0,0,0,0,261,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110434,Raraiti Borehole,gross,,Gross,12000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110434,Raraiti Borehole,net,,Net,12000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110435,Segera Ward Household Water Pans,gross,,Gross,19000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110435,Segera Ward Household Water Pans,net,,Net,19000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110436,Muwarak Primary School Borehole - Sosian Ward,gross,,Gross,10000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110436,Muwarak Primary School Borehole - Sosian Ward,net,,Net,10000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110437,Kaharati Water Pan - Olmoran Ward,gross,,Gross,29000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110437,Kaharati Water Pan - Olmoran Ward,net,,Net,29000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110438,Wamura Water Pan,gross,,Gross,20000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110438,Wamura Water Pan,net,,Net,20000000,0,0,0,0,0,262,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110439,Laikipia East Household Water Pan,gross,,Gross,27000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110439,Laikipia East Household Water Pan,net,,Net,27000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110440,Gaikuru Water Project,gross,,Gross,6000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110440,Gaikuru Water Project,net,,Net,6000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110441,Kiawata Borehole,gross,,Gross,7000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110441,Kiawata Borehole,net,,Net,7000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110442,Wanjithi Borehole,gross,,Gross,7000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110442,Wanjithi Borehole,net,,Net,7000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110443,Kamanga Water Project,gross,,Gross,3000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110443,Kamanga Water Project,net,,Net,3000000,0,0,0,0,0,263,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110444,Water Pan in Angoro within Awasi /Onjiko Ward,gross,,Gross,3000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110444,Water Pan in Angoro within Awasi /Onjiko Ward,net,,Net,3000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110445,Water Supply project at at Ogande Girls School,gross,,Gross,3000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110445,Water Supply project at at Ogande Girls School,net,,Net,3000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110446,Kang'oria Pan Dam in Silale Ward,gross,,Gross,3000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110446,Kang'oria Pan Dam in Silale Ward,net,,Net,3000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110447,Borehole at Mwanjili Bomenyi,gross,,Gross,1000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110447,Borehole at Mwanjili Bomenyi,net,,Net,1000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110448,Buathunaro Water Reservoir,gross,,Gross,3000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109110400,Public Participation Water Supply Projects.,1109110448,Buathunaro Water Reservoir,net,,Net,3000000,0,0,0,0,0,264,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111100,Water Sector Trust Fund (Phase III).,1109111101,Water Sector Trust Fund (Phase III),gross,,Gross,0,70000000,0,70000000,0,0,265,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111100,Water Sector Trust Fund (Phase III).,1109111101,Water Sector Trust Fund (Phase III),net,,Net,0,70000000,0,70000000,0,0,265,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111400,Kenya Towns Sustainable Water Supply & Sanitation Program-,1109111401,Kenya Towns Sustainable Water Supply & Sanitation Programme -,gross,,Gross,730000000,445000000,0,0,95000000,0,265,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111400,Kenya Towns Sustainable Water Supply & Sanitation Program-,1109111401,Kenya Towns Sustainable Water Supply & Sanitation Programme -,appropriations_in_aid,,Appropriations In Aid,555000000,95000000,0,0,0,0,265,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111400,Kenya Towns Sustainable Water Supply & Sanitation Program-,1109111401,Kenya Towns Sustainable Water Supply & Sanitation Programme -,net,,Net,175000000,350000000,0,0,0,0,265,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111500,Umaa Dam.,1109111501,Umaa Dam,gross,,Gross,300000000,140000000,0,0,0,0,266,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111500,Umaa Dam.,1109111501,Umaa Dam,net,,Net,300000000,140000000,0,0,0,0,266,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111700,Karimenu II Dam Water Supply Project.,1109111701,Karimenu II Dam Water Supply Project,gross,,Gross,50000000,0,0,0,0,0,266,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111700,Karimenu II Dam Water Supply Project.,1109111701,Karimenu II Dam Water Supply Project,net,,Net,50000000,0,0,0,0,0,266,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111800,Lake Nakuru Biodiversity Conservation Project.,1109111801,Lake Nakuru Biodiversity Conservation Project,gross,,Gross,200000000,1750000000,500000000,0,1200000000,0,267,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111800,Lake Nakuru Biodiversity Conservation Project.,1109111801,Lake Nakuru Biodiversity Conservation Project,appropriations_in_aid,,Appropriations In Aid,200000000,1700000000,500000000,0,0,0,267,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109111800,Lake Nakuru Biodiversity Conservation Project.,1109111801,Lake Nakuru Biodiversity Conservation Project,net,,Net,0,50000000,0,0,0,0,267,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109112300,Ending Drought Emergencies: Support To Drought Risk,1109112301,Ending Drought Emergencies: Climate-Proofed Infrastructure,gross,,Gross,60000000,0,0,0,0,0,267,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109112300,Ending Drought Emergencies: Support To Drought Risk,1109112301,Ending Drought Emergencies: Climate-Proofed Infrastructure,net,,Net,60000000,0,0,0,0,0,267,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109112700,Water and Sanitation Development Project (WSDP).,1109112701,Water and Sanitation Development Project (WSDP),gross,,Gross,3600000000,520000000,0,0,0,500000000,267,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109112700,Water and Sanitation Development Project (WSDP).,1109112701,Water and Sanitation Development Project (WSDP),appropriations_in_aid,,Appropriations In Aid,100000000,0,0,0,0,0,267,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109112700,Water and Sanitation Development Project (WSDP).,1109112701,Water and Sanitation Development Project (WSDP),net,,Net,3500000000,520000000,0,0,0,500000000,267,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109113100,Mathira Water Supply Project.,1109113101,Mathira Water Supply Project,gross,,Gross,130000000,120000000,0,0,0,0,268,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109113100,Mathira Water Supply Project.,1109113101,Mathira Water Supply Project,net,,Net,130000000,120000000,0,0,0,0,268,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109113500,Homa Bay Water Supply Improvement Project.,1109113501,Homa Bay Water Supply Improvement Project,gross,,Gross,20000000,45000000,0,0,0,0,268,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109113500,Homa Bay Water Supply Improvement Project.,1109113501,Homa Bay Water Supply Improvement Project,net,,Net,20000000,45000000,0,0,0,0,268,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109114100,Dongo Kundu Water Spply Project - BETA.,1109114101,Dongo Kundu Water Spply Project - Big Four,gross,,Gross,30000000,55000000,0,0,0,0,269,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109114100,Dongo Kundu Water Spply Project - BETA.,1109114101,Dongo Kundu Water Spply Project - Big Four,net,,Net,30000000,55000000,0,0,0,0,269,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109114600,Yamo Dam.,1109114601,Yamo Dam,gross,,Gross,80000000,574000000,0,0,0,0,269,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109114600,Yamo Dam.,1109114601,Yamo Dam,net,,Net,80000000,574000000,0,0,0,0,269,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109114700,Water Harvesting Projects - NWWWDA.,1109114701,Water Harvesting Projects - NWWWDA,gross,,Gross,70000000,70000000,0,0,0,0,269,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109114700,Water Harvesting Projects - NWWWDA.,1109114701,Water Harvesting Projects - NWWWDA,net,,Net,70000000,70000000,0,0,0,0,269,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109114900,Rehabilitation of Water Supplies - CRVWWDA.,1109114901,Rehabilitation of Water Supplies - CRVWWDA,gross,,Gross,40000000,90000000,0,0,0,0,270,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109114900,Rehabilitation of Water Supplies - CRVWWDA.,1109114901,Rehabilitation of Water Supplies - CRVWWDA,net,,Net,40000000,90000000,0,0,0,0,270,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115200,Thwake MultiPurpose Water Development Program Phase I -,1109115201,Headquarters,gross,,Gross,432897000,2350000000,0,0,2215300000,84700000,270,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115200,Thwake MultiPurpose Water Development Program Phase I -,1109115201,Headquarters,appropriations_in_aid,,Appropriations In Aid,329177000,2215300000,0,0,0,0,270,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115200,Thwake MultiPurpose Water Development Program Phase I -,1109115201,Headquarters,net,,Net,103720000,134700000,0,0,0,84700000,270,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115500,Water for Schools - BETA.,1109115501,Water for Schools,gross,,Gross,253000000,450000000,0,0,0,0,271,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115500,Water for Schools - BETA.,1109115501,Water for Schools,net,,Net,253000000,450000000,0,0,0,0,271,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115600,Improvement of Drinking Water & Sanitation Systems in,1109115601,Improvement of Drinking Water & Sanitation Systems in Mombasa,gross,,Gross,320000000,4300000000,0,0,3700000000,400000000,271,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115600,Improvement of Drinking Water & Sanitation Systems in,1109115601,Improvement of Drinking Water & Sanitation Systems in Mombasa,appropriations_in_aid,,Appropriations In Aid,200000000,3700000000,0,0,0,0,271,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115600,Improvement of Drinking Water & Sanitation Systems in,1109115601,Improvement of Drinking Water & Sanitation Systems in Mombasa,net,,Net,120000000,600000000,0,0,0,400000000,271,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115700,Angololo Multipurpose Water Resources Development Project.,1109115701,Angololo Multipurpose Water Resources Development Project,gross,,Gross,20000000,50000000,0,0,0,0,272,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109115700,Angololo Multipurpose Water Resources Development Project.,1109115701,Angololo Multipurpose Water Resources Development Project,net,,Net,20000000,50000000,0,0,0,0,272,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109116000,Evaluation of Surface & Groundwater Interaction using Isotope,1109116001,Evaluation of Surface & Groundwater Interaction using Isotope,gross,,Gross,40000000,75000000,0,0,0,0,272,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109116000,Evaluation of Surface & Groundwater Interaction using Isotope,1109116001,Evaluation of Surface & Groundwater Interaction using Isotope,net,,Net,40000000,75000000,0,0,0,0,272,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109116200,Establish the Aluminum Residues in Drinking Water.,1109116201,Establish the Aluminum Residues in Drinking Water,gross,,Gross,10000000,20000000,0,0,0,0,272,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109116200,Establish the Aluminum Residues in Drinking Water.,1109116201,Establish the Aluminum Residues in Drinking Water,net,,Net,10000000,20000000,0,0,0,0,272,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109116400,Rehabilitation of Water Supplies - Ijara Water Works.,1109116401,Rehabilitation of Water Supplies - Ijara Water Works,gross,,Gross,50000000,25000000,0,0,0,0,273,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109116400,Rehabilitation of Water Supplies - Ijara Water Works.,1109116401,Rehabilitation of Water Supplies - Ijara Water Works,net,,Net,50000000,25000000,0,0,0,0,273,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109117000,Affordable Housing Water Supply - BETA.,1109117001,Affordable Housing Water Supply,gross,,Gross,40000000,60000000,0,0,0,0,273,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109117000,Affordable Housing Water Supply - BETA.,1109117001,Affordable Housing Water Supply,net,,Net,40000000,60000000,0,0,0,0,273,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109117200,Water Supply for Manufacturing.,1109117201,Kenanie Leather Industrial Park Water Supply,gross,,Gross,85000000,20000000,0,0,0,0,274,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109117200,Water Supply for Manufacturing.,1109117201,Kenanie Leather Industrial Park Water Supply,net,,Net,85000000,20000000,0,0,0,0,274,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109119000,National Water Harvesting and Ground Water Exploitation.,1109119002,Dadantallai Eldas - Jukala - Waradey,gross,,Gross,613000000,100000000,0,0,0,0,274,yes
fy-2026-27-development-book-volume-iii-1104-2111,1109,1109119000,National Water Harvesting and Ground Water Exploitation.,1109119002,Dadantallai Eldas - Jukala - Waradey,net,,Net,613000000,100000000,0,0,0,0,274,yes
