book,vote,vote_title,head_code,head_title,subhead_code,subhead_title,item_code,item_title,item_kind,approved_estimates_2025_2026,estimates_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000600,Headquarters Cooperative Audit Services,1173000601,Headquarters,2211100,Office and General Supplies and Services,exp,2951035,1250177,2978038,2983084,37,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000600,Headquarters Cooperative Audit Services,1173000601,Headquarters,2211200,Fuel Oil and Lubricants,exp,1014655,417835,1014655,1014655,37,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000600,Headquarters Cooperative Audit Services,1173000601,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,1000536,412021,1000536,1000536,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000600,Headquarters Cooperative Audit Services,1173000601,Headquarters,2220200,Routine Maintenance - Other Assets,exp,190100,152080,183770,194429,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000600,Headquarters Cooperative Audit Services,1173000601,Headquarters,3111000,Purchase of Office Furniture and General Equipment,exp,832367,7101999,832367,832367,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000600,Headquarters Cooperative Audit Services,1173000601,Headquarters,1420300,Receipts from Administrative Fees and Charges - Collected as AIA,aia,12000000,12030000,12030000,12030000,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,30798784,37566787,38381795,39238266,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,15690000,17218000,17218000,17218000,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2210200,"Communication, Supplies and Services",exp,609124,468234,464186,495777,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,6596639,3496670,4227000,4569124,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2210400,"Foreign Travel and Subsistence, and other transportation costs",exp,5059516,2231400,2755629,3018032,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2210500,"Printing , Advertising and Information Supplies and Services",exp,319683,196593,243616,260196,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2210700,Training Expenses,exp,419973,258267,320043,341823,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2210800,Hospitality Supplies and Services,exp,4153626,1810315,1935082,2227916,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2211100,Office and General Supplies and Services,exp,327076,201138,249250,266213,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2211200,Fuel Oil and Lubricants,exp,114632,70494,87356,93301,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2211300,Other Operating Expenses,exp,88799,68260,67670,72275,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,170538,104874,129959,138804,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000800,Cooperative Finance Management Services,1173000801,Headquarters,2220200,Routine Maintenance - Other Assets,exp,139763,85949,106507,113756,38,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,10231600,11840560,15679282,16198811,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,6442000,6712000,6712000,6712000,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2210200,"Communication, Supplies and Services",exp,86972,66855,66287,69595,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,652540,401287,497344,522162,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2210500,"Printing , Advertising and Information Supplies and Services",exp,92663,56984,70625,74149,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2210700,Training Expenses,exp,174441,107275,132953,139587,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2210800,Hospitality Supplies and Services,exp,258255,158817,196833,206655,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2211100,Office and General Supplies and Services,exp,154606,95076,117836,123715,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2211200,Fuel Oil and Lubricants,exp,299363,184096,228164,239550,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173000900,Central Planning and Project Monitoring,1173000901,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,52731,32427,40190,42195,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173001000,New Kenya Planters Cooperative Union,1173001001,New Kenya Planters Cooperative Union,2630100,Current Grants to Government Agencies and other Levels of Government,exp,413000000,413000000,413000000,413000000,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173001000,New Kenya Planters Cooperative Union,1173001001,New Kenya Planters Cooperative Union,1410500,Other Property Income,aia,84000000,84000000,84000000,84000000,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173001000,New Kenya Planters Cooperative Union,1173001001,New Kenya Planters Cooperative Union,1420200,Receipts from Administrative Fees and Charges,aia,329000000,329000000,329000000,329000000,39,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173001000,New Kenya Planters Cooperative Union,1173001002,Coffee Cherry Fund,2630100,Current Grants to Government Agencies and other Levels of Government,exp,2000000000,1500000000,2413000000,3613000000,40,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1173,State Department for Cooperatives,1173001000,New Kenya Planters Cooperative Union,1173001003,Coffee Revitalization,2630100,Current Grants to Government Agencies and other Levels of Government,exp,50000000,0,0,0,40,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,56768134,57282682,59826167,62445954,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,35456080,38365880,39782521,41241661,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2120100,Employer Contributions to Compulsory National Social Security Schemes,exp,1380000,0,0,0,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2210200,"Communication, Supplies and Services",exp,118957,118957,122526,126201,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,4780255,3024204,3833662,3888672,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2210400,"Foreign Travel and Subsistence, and other transportation costs",exp,4438166,3550533,4511311,4586650,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2210500,"Printing , Advertising and Information Supplies and Services",exp,248187,198549,255633,263302,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2210600,Rentals of Produced Assets,exp,329235,329235,329235,329235,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2210700,Training Expenses,exp,1317587,1054070,1327115,1336928,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2210800,Hospitality Supplies and Services,exp,1453433,1162747,1467036,1481047,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2211100,Office and General Supplies and Services,exp,1389833,1111866,1401528,1413574,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000101,Headquarters,2211200,Fuel Oil and Lubricants,exp,1111166,888933,1144501,1178836,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2210200,"Communication, Supplies and Services",exp,470833,470833,484958,499507,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,4839724,2271779,2879916,2921313,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2210400,"Foreign Travel and Subsistence, and other transportation costs",exp,15959375,5847500,7573656,7845866,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2210500,"Printing , Advertising and Information Supplies and Services",exp,750000,600000,772500,795675,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2210600,Rentals of Produced Assets,exp,100000,100000,100000,100000,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2210700,Training Expenses,exp,303382,242706,312483,321858,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2210800,Hospitality Supplies and Services,exp,5280529,4196956,1283581,5322088,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2211000,Specialised Materials and Supplies,exp,810376,960376,1019187,1079763,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2211100,Office and General Supplies and Services,exp,569438,455550,586521,604117,43,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2211200,Fuel Oil and Lubricants,exp,787781,630225,811414,835757,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2211300,Other Operating Expenses,exp,109310,87448,112589,115967,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,298873,239098,307839,317074,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000104,Trade and Market Access Negotiations,2220200,Routine Maintenance - Other Assets,exp,58088,46470,59832,61625,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2210200,"Communication, Supplies and Services",exp,2101000,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,78281600,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2210400,"Foreign Travel and Subsistence, and other transportation costs",exp,3000000,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2210500,"Printing , Advertising and Information Supplies and Services",exp,79211004,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2210600,Rentals of Produced Assets,exp,37433000,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2210800,Hospitality Supplies and Services,exp,149777530,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2211100,Office and General Supplies and Services,exp,11908676,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2211200,Fuel Oil and Lubricants,exp,12899520,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2211300,Other Operating Expenses,exp,50722890,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,2220200,Routine Maintenance - Other Assets,exp,6683400,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000100,External Trade Promotion Services,1174000106,Integration of Regional & Multilateral,3110300,Refurbishment of Buildings,exp,1655000,0,0,0,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000202,Kinshasa,2110300,Personal Allowance - Paid as Part of Salary,exp,18639531,17833218,17833218,17833218,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000202,Kinshasa,2210600,Rentals of Produced Assets,exp,2418000,2418000,2418000,2418000,44,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000202,Kinshasa,2630100,Current Grants to Government Agencies and other Levels of Government,exp,607500,607500,607500,607500,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000202,Kinshasa,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000203,Dar es Salaam,2110300,Personal Allowance - Paid as Part of Salary,exp,0,1647176,4015863,7332313,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000204,Addis Ababa,2110300,Personal Allowance - Paid as Part of Salary,exp,8127600,8127600,8127600,8127600,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000204,Addis Ababa,2210600,Rentals of Produced Assets,exp,3588000,3588000,3588000,3588000,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000204,Addis Ababa,2630100,Current Grants to Government Agencies and other Levels of Government,exp,607500,607500,607500,607500,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000204,Addis Ababa,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000205,Cairo,2110300,Personal Allowance - Paid as Part of Salary,exp,10371600,10371600,10371600,10371600,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000205,Cairo,2210600,Rentals of Produced Assets,exp,3073200,3073200,3073200,3073200,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000205,Cairo,2630100,Current Grants to Government Agencies and other Levels of Government,exp,607500,607500,607500,607500,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000205,Cairo,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000206,Brussels,2110300,Personal Allowance - Paid as Part of Salary,exp,11147180,10559600,10559600,10559600,45,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000207,London,2110300,Personal Allowance - Paid as Part of Salary,exp,14099846,13222668,13222668,13222668,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000207,London,2210600,Rentals of Produced Assets,exp,6040800,6040800,6040800,6040800,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000207,London,2630100,Current Grants to Government Agencies and other Levels of Government,exp,967500,967500,967500,967500,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000207,London,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000210,Islamabad,2110300,Personal Allowance - Paid as Part of Salary,exp,8065080,8065080,8065080,8065080,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000210,Islamabad,2210600,Rentals of Produced Assets,exp,3413280,3413280,3413280,3413280,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000210,Islamabad,2630100,Current Grants to Government Agencies and other Levels of Government,exp,967500,967500,967500,967500,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000210,Islamabad,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000211,Lusaka,2110300,Personal Allowance - Paid as Part of Salary,exp,12562020,12562020,12562020,12562020,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000211,Lusaka,2210600,Rentals of Produced Assets,exp,3120000,3120000,3120000,3120000,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000211,Lusaka,2630100,Current Grants to Government Agencies and other Levels of Government,exp,607500,607500,607500,607500,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000211,Lusaka,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000212,Washington,2110300,Personal Allowance - Paid as Part of Salary,exp,8645580,8645580,8645580,8645580,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000212,Washington,2210600,Rentals of Produced Assets,exp,4680000,4680000,4680000,4680000,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000212,Washington,2630100,Current Grants to Government Agencies and other Levels of Government,exp,985500,988033,1388034,988034,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000212,Washington,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,46,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000213,Kampala,2110300,Personal Allowance - Paid as Part of Salary,exp,8065080,8065080,8065080,8065080,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000213,Kampala,2210600,Rentals of Produced Assets,exp,3432000,3432000,3432000,3432000,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000213,Kampala,2630100,Current Grants to Government Agencies and other Levels of Government,exp,607500,607500,607500,607500,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000214,Berlin,2110300,Personal Allowance - Paid as Part of Salary,exp,11549920,11589960,11589960,11589960,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000214,Berlin,2210600,Rentals of Produced Assets,exp,4399920,4399920,4399920,4399920,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000214,Berlin,2630100,Current Grants to Government Agencies and other Levels of Government,exp,967500,967500,967500,967500,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000215,Pretoria,2110300,Personal Allowance - Paid as Part of Salary,exp,11908720,11976360,12657735,11238651,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000215,Pretoria,2210600,Rentals of Produced Assets,exp,3276203,3276203,3276203,3276203,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000215,Pretoria,2630100,Current Grants to Government Agencies and other Levels of Government,exp,700232,700232,700232,700232,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000215,Pretoria,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000216,Beijing,2110300,Personal Allowance - Paid as Part of Salary,exp,13900824,14035200,14456256,14889944,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000216,Beijing,2210600,Rentals of Produced Assets,exp,5671202,5671202,5671202,5671202,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000216,Beijing,2630100,Current Grants to Government Agencies and other Levels of Government,exp,967500,967500,967500,967500,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000216,Beijing,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,47,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000217,Geneva,2110300,Personal Allowance - Paid as Part of Salary,exp,17897456,10559600,10559600,10559600,48,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000218,Juba,2110300,Personal Allowance - Paid as Part of Salary,exp,11663900,10472000,10472000,10472000,48,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000218,Juba,2210600,Rentals of Produced Assets,exp,7020000,7020000,7020000,7020000,48,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000218,Juba,2630100,Current Grants to Government Agencies and other Levels of Government,exp,607500,607500,607500,607500,48,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000218,Juba,2640100,Scholarships and other Educational Benefits,exp,2600000,2600000,2600000,2600000,48,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000219,Abuja,2110300,Personal Allowance - Paid as Part of Salary,exp,0,10455159,11208568,10143821,48,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1174,State Department for Trade,1174000200,Foreign Trade Services,1174000224,Arusha,2110300,Personal Allowance - Paid as Part of Salary,exp,15112800,14035200,14456256,14889944,48,yes
